Employee_ID,Age,Years_Experience,WFH_Days_Per_Week,Gender,Education_Level,Marital_Status,Has_Children,Location_Type,Department,Job_Level,Company_Size,Industry,Home_Office_Quality,Internet_Speed_Category,Work_Hours_Per_Week,Manager_Support_Level,Team_Collaboration_Frequency,Productivity_Score,Task_Completion_Rate,Quality_Score,Innovation_Score,Efficiency_Rating,Meetings_Per_Week,Commute_Time_Minutes,Job_Satisfaction,Stress_Level,Work_Life_Balance,Survey_Date,Response_Quality
EMP1212,28,1,3,Male,Bachelor Degree,Single,Yes,Rural,Sales,Junior,Small (51-200),Technology,Good,Very Fast (100+ Mbps),45,Moderate,Weekly,87.1,82.8,99.3,64.3,91.0,11,1,99.4,5,7,2024-02-20,Medium
EMP1213,28,2,4,Male,Master Degree,Married,No,Urban,Sales,Junior,Medium (201-1000),Non-profit,Good,Fast (50-100 Mbps),35,Moderate,Daily,59.1,66.3,60.4,43.0,77.0,12,33,50.0,10,6,2024-01-27,High
EMP1214,43,3,3,Male,Associate Degree,Single,No,Urban,Product,Mid-Level,Small (51-200),Technology,Average,Very Fast (100+ Mbps),43,Moderate,Daily,63.9,78.9,74.6,56.5,79.2,19,21,78.6,2,5,2024-04-30,High
EMP1215,32,1,2,Female,Master Degree,Married,No,Urban,Marketing,Junior,Small (51-200),Media,Excellent,Very Fast (100+ Mbps),40,Moderate,Bi-weekly,92.1,91.9,93.8,86.8,95.0,4,42,100.0,6,9,2024-02-08,High
EMP1216,46,6,5,Male,Bachelor Degree,Single,Yes,Urban,Product,Senior,Large (1001-5000),Finance,Good,Fast (50-100 Mbps),30,High,Weekly,98.0,100.0,96.7,86.7,95.0,11,0,100.0,7,10,2024-02-21,High
EMP1217,28,1,1,Non-binary,Bachelor Degree,Divorced,No,Urban,Operations,Mid-Level,Startup (1-50),Technology,Excellent,Very Fast (100+ Mbps),35,Very High,Few times per week,76.9,54.8,62.9,83.1,95.0,12,29,100.0,6,4,2024-02-13,High
EMP1218,37,6,2,Non-binary,Bachelor Degree,Married,Yes,Suburban,Operations,Mid-Level,Medium (201-1000),Technology,Average,Very Fast (100+ Mbps),37,Very High,Few times per week,95.8,96.5,95.3,66.3,95.0,7,52,100.0,6,8,2024-03-01,High
EMP1219,27,0,4,Male,Bachelor Degree,Single,No,Suburban,Engineering,Junior,Enterprise (5000+),Retail,Average,Moderate (25-50 Mbps),52,Low,Few times per week,71.4,83.1,70.8,63.8,85.9,10,43,100.0,6,4,2024-02-06,High
EMP1220,54,10,2,Female,Bachelor Degree,Divorced,No,Suburban,Engineering,Senior,Medium (201-1000),Consulting,Good,Moderate (25-50 Mbps),44,Low,Daily,79.3,84.5,83.8,82.4,95.0,7,61,86.3,3,6,2024-02-22,High
EMP1221,24,0,4,Male,Bachelor Degree,Married,Yes,Urban,Marketing,Junior,Medium (201-1000),Education,Average,Very Fast (100+ Mbps),43,Very High,Weekly,87.5,78.1,87.1,78.6,95.0,5,21,100.0,6,6,2024-01-16,Medium
EMP1222,37,4,1,Female,Associate Degree,Married,No,Suburban,Operations,Mid-Level,Large (1001-5000),Media,Good,Very Fast (100+ Mbps),39,High,Weekly,86.2,95.3,89.5,79.4,95.0,10,12,100.0,6,5,2024-04-14,High
EMP1223,40,15,2,Female,Bachelor Degree,Married,Yes,Suburban,Operations,Senior,Large (1001-5000),Consulting,Excellent,Very Fast (100+ Mbps),38,Very High,Bi-weekly,98.0,93.9,100.0,92.0,95.0,8,34,100.0,5,7,2024-03-23,High
EMP1224,38,1,1,Male,Associate Degree,Married,No,Urban,Finance,Junior,Large (1001-5000),Technology,Good,Moderate (25-50 Mbps),34,Low,Few times per week,57.7,58.3,57.2,44.5,78.4,8,18,78.3,6,8,2024-01-31,High
EMP1225,33,7,5,Male,Bachelor Degree,Married,Yes,Suburban,Finance,Senior,Enterprise (5000+),Education,Poor,Fast (50-100 Mbps),40,High,Weekly,76.8,72.6,72.7,73.8,95.0,17,0,100.0,5,8,2024-02-19,High
EMP1226,33,3,3,Male,Associate Degree,Married,No,Urban,Customer Success,Mid-Level,Startup (1-50),Finance,Good,Very Fast (100+ Mbps),50,Moderate,Few times per week,98.0,95.3,96.1,94.7,95.0,8,16,75.5,7,8,2024-01-20,High
EMP1227,35,5,2,Male,Bachelor Degree,Single,Yes,Rural,Sales,Senior,Enterprise (5000+),Healthcare,Excellent,Moderate (25-50 Mbps),34,Very High,Daily,98.0,100.0,98.6,81.8,95.0,8,72,100.0,2,3,2024-01-21,High
EMP1228,33,1,0,Female,Master Degree,In Relationship,No,Suburban,Operations,Junior,Enterprise (5000+),Technology,Good,Fast (50-100 Mbps),38,High,Few times per week,62.6,58.6,63.5,51.1,84.2,5,51,98.8,1,3,2024-03-25,High
EMP1229,43,8,1,Male,Master Degree,Married,No,Suburban,Engineering,Senior,Large (1001-5000),Technology,Good,Very Fast (100+ Mbps),47,High,Bi-weekly,88.2,84.7,97.7,64.6,95.0,9,29,100.0,6,6,2024-02-21,High
EMP1230,54,8,3,Male,Associate Degree,Single,No,Suburban,Marketing,Senior,Medium (201-1000),Education,Good,Very Fast (100+ Mbps),47,High,Daily,98.0,93.4,95.5,92.1,95.0,9,23,100.0,10,7,2024-04-13,Medium
EMP1231,29,2,0,Female,Master Degree,Married,No,Suburban,Engineering,Junior,Large (1001-5000),Technology,Good,Very Fast (100+ Mbps),37,High,Daily,79.6,77.9,71.6,74.5,95.0,9,25,100.0,5,8,2024-05-14,High
EMP1232,22,0,3,Female,Master Degree,Married,No,Urban,Sales,Junior,Small (51-200),Education,Poor,Slow (<25 Mbps),48,High,Few times per week,47.2,51.6,57.0,30.8,58.6,6,27,100.0,1,6,2024-01-31,High
EMP1233,34,6,3,Male,Bachelor Degree,Single,Yes,Suburban,Sales,Senior,Large (1001-5000),Media,Average,Fast (50-100 Mbps),39,Very High,Daily,98.0,100.0,100.0,95.0,95.0,10,18,100.0,5,2,2024-04-05,High
EMP1234,58,4,4,Female,Master Degree,Single,Yes,Suburban,Engineering,Mid-Level,Small (51-200),Technology,Excellent,Very Fast (100+ Mbps),35,High,Bi-weekly,98.0,93.0,96.0,69.0,95.0,10,41,100.0,6,2,2024-05-05,High
EMP1235,27,3,4,Female,Bachelor Degree,Single,No,Urban,Marketing,Mid-Level,Large (1001-5000),Manufacturing,Average,Fast (50-100 Mbps),50,Low,Daily,49.2,60.8,51.1,33.3,62.6,6,24,83.5,8,8,2024-04-20,Medium
EMP1236,49,10,3,Female,Bachelor Degree,Divorced,Yes,Rural,Data Science,Lead,Medium (201-1000),Education,Average,Fast (50-100 Mbps),42,Moderate,Weekly,73.7,65.3,77.3,63.6,95.0,11,11,100.0,3,4,2024-03-17,High
EMP1237,50,6,2,Female,Bachelor Degree,Married,Yes,Suburban,Sales,Lead,Startup (1-50),Technology,Average,Very Fast (100+ Mbps),40,Moderate,Few times per week,82.5,96.7,77.6,81.6,95.0,8,63,78.1,9,9,2024-01-28,High
EMP1238,30,3,4,Female,Associate Degree,Married,Yes,Urban,HR,Junior,Large (1001-5000),Manufacturing,Good,Very Fast (100+ Mbps),43,High,Daily,98.0,100.0,100.0,73.9,95.0,5,32,100.0,9,6,2024-05-05,High
EMP1239,40,8,4,Male,Master Degree,Single,No,Suburban,Marketing,Senior,Medium (201-1000),Technology,Good,Fast (50-100 Mbps),36,Moderate,Weekly,98.0,80.9,100.0,95.0,95.0,7,30,100.0,6,7,2024-01-16,High
EMP1240,49,15,1,Female,Bachelor Degree,Married,Yes,Suburban,Sales,Senior,Large (1001-5000),Technology,Average,Very Fast (100+ Mbps),38,High,Few times per week,94.0,94.3,97.0,95.0,95.0,6,0,100.0,4,4,2024-03-28,High
EMP1241,31,4,5,Female,Bachelor Degree,Married,Yes,Suburban,Engineering,Mid-Level,Small (51-200),Technology,Average,Very Fast (100+ Mbps),50,Very High,Daily,93.6,91.8,100.0,95.0,95.0,8,0,100.0,6,6,2024-02-20,High
EMP1242,33,5,0,Female,Bachelor Degree,Married,Yes,Suburban,Engineering,Mid-Level,Large (1001-5000),Healthcare,Good,Very Fast (100+ Mbps),53,High,Daily,98.0,100.0,100.0,85.9,95.0,10,34,100.0,8,9,2024-03-15,High
EMP1243,29,0,0,Male,Master Degree,In Relationship,No,Suburban,HR,Mid-Level,Medium (201-1000),Healthcare,Excellent,Very Fast (100+ Mbps),35,Very High,Few times per week,98.0,93.3,100.0,88.8,95.0,8,20,100.0,5,10,2024-03-16,High
EMP1244,25,1,1,Male,Master Degree,Married,No,Suburban,Engineering,Mid-Level,Medium (201-1000),Finance,Average,Fast (50-100 Mbps),39,Very High,Daily,83.0,82.1,87.3,68.3,95.0,7,0,100.0,8,8,2024-03-11,Medium
EMP1245,29,2,5,Non-binary,Master Degree,Married,No,Urban,Engineering,Junior,Medium (201-1000),Technology,Excellent,Very Fast (100+ Mbps),42,Very High,Few times per week,87.6,79.9,85.1,65.2,95.0,6,0,100.0,3,8,2024-02-27,High
EMP1246,23,0,3,Male,Bachelor Degree,Married,No,Urban,Sales,Junior,Large (1001-5000),Consulting,Excellent,Fast (50-100 Mbps),43,High,Few times per week,98.0,98.4,98.8,75.0,95.0,4,23,100.0,5,9,2024-02-07,High
EMP1247,35,3,4,Male,Bachelor Degree,Divorced,Yes,Urban,Operations,Mid-Level,Large (1001-5000),Consulting,Good,Very Fast (100+ Mbps),36,High,Few times per week,62.6,64.2,73.3,53.2,80.8,7,22,100.0,10,5,2024-01-21,High
EMP1248,28,3,2,Male,Bachelor Degree,Single,Yes,Urban,Finance,Mid-Level,Small (51-200),Healthcare,Good,Fast (50-100 Mbps),45,Moderate,Daily,93.6,96.0,91.6,93.3,95.0,7,60,100.0,6,8,2024-02-16,High
EMP1249,37,7,3,Non-binary,Associate Degree,Married,Yes,Urban,Sales,Senior,Medium (201-1000),Technology,Good,Very Fast (100+ Mbps),46,Moderate,Few times per week,82.8,79.3,83.6,73.8,95.0,8,16,66.2,6,7,2024-05-14,High
EMP1250,22,0,2,Male,Bachelor Degree,Married,No,Suburban,Marketing,Junior,Medium (201-1000),Technology,Good,Fast (50-100 Mbps),47,Low,Daily,77.9,87.1,70.8,72.7,95.0,5,18,70.9,4,5,2024-05-04,High
EMP1251,37,4,4,Male,Bachelor Degree,Single,No,Suburban,Marketing,Senior,Enterprise (5000+),Consulting,Excellent,Fast (50-100 Mbps),46,Very High,Few times per week,63.3,66.6,62.2,72.3,84.5,9,14,100.0,8,3,2024-03-16,High
EMP1252,42,13,0,Female,Bachelor Degree,Married,Yes,Urban,Engineering,Manager,Large (1001-5000),Technology,Excellent,Fast (50-100 Mbps),42,High,Few times per week,86.3,90.5,84.3,81.8,95.0,4,39,100.0,5,5,2024-01-29,High
EMP1253,22,0,2,Male,PhD,Married,No,Urban,Sales,Junior,Medium (201-1000),Technology,Excellent,Fast (50-100 Mbps),47,Low,Daily,60.3,65.6,61.4,49.1,83.1,3,58,59.7,7,7,2024-04-29,High
EMP1254,38,6,1,Female,Master Degree,Single,No,Urban,Operations,Lead,Small (51-200),Healthcare,Good,Very Fast (100+ Mbps),45,High,Daily,98.0,81.4,97.6,86.3,95.0,7,34,100.0,8,7,2024-01-23,High
EMP1255,46,14,5,Female,Bachelor Degree,Married,No,Urban,Operations,Manager,Medium (201-1000),Retail,Excellent,Slow (<25 Mbps),33,Moderate,Daily,75.0,66.2,81.3,76.2,93.9,3,0,88.8,4,3,2024-03-06,High
EMP1256,24,1,3,Male,Bachelor Degree,Married,No,Urban,HR,Junior,Large (1001-5000),Healthcare,Good,Moderate (25-50 Mbps),33,High,Few times per week,98.0,98.0,100.0,95.0,95.0,7,16,100.0,6,7,2024-03-17,Medium
EMP1257,50,24,3,Female,Associate Degree,Married,No,Suburban,Finance,Lead,Startup (1-50),Technology,Good,Fast (50-100 Mbps),43,High,Few times per week,98.0,98.7,97.0,95.0,95.0,11,22,100.0,5,6,2024-01-24,High
EMP1258,38,13,3,Female,Master Degree,Single,No,Urban,Engineering,Manager,Large (1001-5000),Retail,Excellent,Moderate (25-50 Mbps),49,Very High,Few times per week,98.0,90.3,96.9,74.3,95.0,5,34,100.0,4,1,2024-03-28,High
EMP1259,28,2,5,Male,Master Degree,In Relationship,No,Suburban,Engineering,Mid-Level,Small (51-200),Education,Excellent,Very Fast (100+ Mbps),44,Low,Monthly,48.4,41.2,61.7,39.8,64.0,10,0,69.0,3,9,2024-04-04,High
EMP1260,34,10,5,Male,Professional Degree,Single,No,Suburban,Marketing,Mid-Level,Small (51-200),Retail,Average,Very Fast (100+ Mbps),45,Very High,Few times per week,83.4,71.5,93.5,80.4,95.0,5,0,100.0,2,5,2024-04-11,High
EMP1261,40,5,4,Female,Bachelor Degree,Married,No,Urban,HR,Mid-Level,Startup (1-50),Technology,Good,Fast (50-100 Mbps),35,High,Weekly,84.8,88.5,98.3,73.0,95.0,11,42,100.0,7,7,2024-01-21,High
EMP1262,35,0,2,Male,Master Degree,Single,No,Urban,Engineering,Junior,Large (1001-5000),Manufacturing,Average,Moderate (25-50 Mbps),42,Moderate,Daily,69.4,68.1,69.1,58.8,86.6,8,58,83.6,7,7,2024-02-03,High
EMP1263,39,3,1,Female,Bachelor Degree,Married,No,Urban,Design,Senior,Enterprise (5000+),Healthcare,Good,Very Fast (100+ Mbps),48,Moderate,Daily,95.7,89.1,92.8,81.9,95.0,7,32,70.0,6,6,2024-02-03,Medium
EMP1264,26,0,5,Female,Master Degree,Single,Yes,Urban,Marketing,Mid-Level,Startup (1-50),Healthcare,Average,Fast (50-100 Mbps),44,Low,Daily,67.0,68.6,73.1,60.2,87.5,4,0,95.2,6,5,2024-04-27,High
EMP1265,36,9,3,Male,Master Degree,Single,No,Urban,Sales,Senior,Medium (201-1000),Healthcare,Good,Moderate (25-50 Mbps),42,Very High,Few times per week,98.0,98.6,99.6,59.1,95.0,6,31,100.0,4,6,2024-03-27,High
EMP1266,22,1,2,Female,Master Degree,Single,Yes,Suburban,Finance,Junior,Small (51-200),Technology,Good,Moderate (25-50 Mbps),45,Moderate,Daily,98.0,87.0,100.0,86.8,95.0,3,51,93.9,7,5,2024-05-15,High
EMP1267,33,2,3,Male,Bachelor Degree,Married,No,Urban,Engineering,Mid-Level,Large (1001-5000),Technology,Good,Very Fast (100+ Mbps),43,High,Few times per week,96.0,73.0,95.1,95.0,95.0,8,23,100.0,6,6,2024-02-22,Low
EMP1268,26,3,5,Female,Master Degree,Married,No,Rural,Marketing,Mid-Level,Large (1001-5000),Technology,Average,Very Fast (100+ Mbps),49,Very High,Weekly,76.3,95.8,76.9,50.7,87.5,7,0,100.0,8,3,2024-01-25,Medium
EMP1269,28,3,3,Male,Bachelor Degree,Single,No,Urban,Marketing,Senior,Small (51-200),Finance,Good,Very Fast (100+ Mbps),43,Moderate,Daily,67.9,60.3,69.6,69.1,82.1,5,35,82.4,7,4,2024-02-15,High
EMP1270,46,7,3,Female,Associate Degree,In Relationship,No,Suburban,Engineering,Senior,Startup (1-50),Healthcare,Average,Fast (50-100 Mbps),41,High,Few times per week,95.5,100.0,93.8,95.0,95.0,5,36,100.0,1,4,2024-01-30,High
EMP1271,44,18,4,Female,High School,Single,No,Suburban,Customer Success,Manager,Large (1001-5000),Retail,Good,Moderate (25-50 Mbps),35,Moderate,Daily,77.9,69.4,77.3,41.0,92.6,10,32,74.1,8,7,2024-03-26,High
EMP1272,40,1,3,Female,Bachelor Degree,Married,Yes,Urban,Customer Success,Junior,Large (1001-5000),Technology,Average,Fast (50-100 Mbps),49,Low,Few times per week,80.3,79.4,78.5,65.4,92.4,8,37,100.0,2,7,2024-04-21,High
EMP1273,25,0,2,Female,Bachelor Degree,Single,No,Urban,Engineering,Junior,Startup (1-50),Media,Average,Moderate (25-50 Mbps),36,High,Weekly,86.1,92.6,87.8,72.9,95.0,15,76,100.0,8,9,2024-03-08,High
EMP1274,32,3,5,Female,Associate Degree,Married,No,Suburban,Sales,Senior,Medium (201-1000),Technology,Poor,Fast (50-100 Mbps),43,Moderate,Weekly,73.9,70.4,72.0,72.2,89.2,3,0,93.1,10,5,2024-04-01,High
EMP1275,45,7,5,Male,Bachelor Degree,Married,Yes,Suburban,Engineering,Lead,Large (1001-5000),Finance,Average,Fast (50-100 Mbps),46,Moderate,Daily,81.0,88.3,85.7,75.5,90.3,7,0,100.0,6,6,2024-03-31,High
EMP1276,36,2,4,Female,Bachelor Degree,Married,No,Urban,Customer Success,Mid-Level,Medium (201-1000),Technology,Good,Very Fast (100+ Mbps),52,Moderate,Daily,60.0,56.4,72.2,62.8,94.2,8,12,81.0,4,7,2024-04-25,High
EMP1277,55,9,4,Female,Bachelor Degree,Married,Yes,Urban,Sales,Mid-Level,Medium (201-1000),Education,Good,Very Fast (100+ Mbps),43,Low,Few times per week,84.1,83.5,95.6,65.0,95.0,12,44,100.0,1,10,2024-04-03,High
EMP1278,38,0,2,Female,Bachelor Degree,Single,No,Urban,Marketing,Junior,Medium (201-1000),Retail,Good,Very Fast (100+ Mbps),50,High,Daily,98.0,86.4,88.3,89.1,95.0,6,38,100.0,4,6,2024-02-12,High
EMP1279,36,6,5,Female,Associate Degree,Married,Yes,Urban,Sales,Senior,Medium (201-1000),Media,Excellent,Very Fast (100+ Mbps),42,Moderate,Monthly,66.9,65.6,72.4,68.8,90.4,8,0,82.6,6,5,2024-04-23,Low
EMP1280,32,2,2,Male,Bachelor Degree,Single,No,Rural,Sales,Mid-Level,Medium (201-1000),Finance,Excellent,Very Fast (100+ Mbps),38,High,Daily,98.0,99.1,100.0,95.0,95.0,10,33,100.0,8,6,2024-03-21,High
EMP1281,36,2,4,Male,Bachelor Degree,Married,Yes,Suburban,HR,Junior,Enterprise (5000+),Technology,Good,Very Fast (100+ Mbps),58,Moderate,Bi-weekly,98.0,100.0,89.4,82.2,95.0,6,16,100.0,8,5,2024-03-03,High
EMP1282,33,0,5,Male,Master Degree,Single,No,Urban,HR,Mid-Level,Small (51-200),Retail,Average,Very Fast (100+ Mbps),34,High,Bi-weekly,78.2,85.4,82.5,67.9,95.0,7,0,100.0,7,3,2024-03-12,High
EMP1283,41,11,4,Female,Bachelor Degree,Single,Yes,Urban,Marketing,Manager,Medium (201-1000),Retail,Excellent,Fast (50-100 Mbps),59,Low,Few times per week,98.0,100.0,80.8,84.2,95.0,12,29,100.0,3,6,2024-05-10,High
EMP1284,43,2,4,Male,Master Degree,Single,Yes,Urban,Finance,Junior,Small (51-200),Government,Good,Very Fast (100+ Mbps),51,Low,Daily,83.3,93.2,82.9,58.4,95.0,10,17,64.7,10,7,2024-03-11,Medium
EMP1285,27,1,4,Female,Bachelor Degree,Divorced,No,Suburban,Marketing,Mid-Level,Small (51-200),Technology,Good,Fast (50-100 Mbps),38,Moderate,Weekly,56.5,41.0,60.9,53.5,70.0,13,22,86.7,7,4,2024-02-22,Medium
EMP1286,23,0,1,Male,PhD,Married,Yes,Rural,Engineering,Mid-Level,Large (1001-5000),Retail,Average,Fast (50-100 Mbps),45,Moderate,Daily,84.3,98.6,88.8,78.3,91.7,9,5,100.0,5,8,2024-05-04,High
EMP1287,22,0,4,Male,Bachelor Degree,Married,No,Urban,Engineering,Mid-Level,Enterprise (5000+),Technology,Excellent,Fast (50-100 Mbps),33,Moderate,Few times per week,85.8,73.5,86.6,62.3,95.0,7,26,73.3,8,8,2024-03-30,Medium
EMP1288,39,12,1,Male,Bachelor Degree,Single,Yes,Suburban,Sales,Lead,Small (51-200),Healthcare,Good,Fast (50-100 Mbps),45,High,Daily,83.7,64.1,87.7,91.5,95.0,4,16,100.0,6,7,2024-03-09,Medium
EMP1289,25,0,3,Male,Associate Degree,Married,Yes,Rural,HR,Mid-Level,Enterprise (5000+),Technology,Poor,Fast (50-100 Mbps),43,Very High,Few times per week,67.0,76.3,68.7,48.9,87.3,6,22,100.0,6,8,2024-02-23,Medium
EMP1290,22,0,1,Female,Bachelor Degree,Married,No,Urban,Product,Junior,Small (51-200),Education,Good,Moderate (25-50 Mbps),47,High,Daily,58.8,60.1,69.6,60.7,75.5,12,35,100.0,9,5,2024-03-27,High
EMP1291,38,2,3,Male,Master Degree,Married,No,Urban,Engineering,Junior,Medium (201-1000),Education,Average,Very Fast (100+ Mbps),39,Moderate,Daily,94.0,97.5,97.9,89.9,95.0,8,11,100.0,8,5,2024-04-03,High
EMP1292,57,9,4,Male,Associate Degree,Single,No,Urban,Sales,Senior,Small (51-200),Technology,Average,Very Fast (100+ Mbps),42,High,Weekly,98.0,89.4,95.2,95.0,95.0,5,10,100.0,4,8,2024-01-22,Medium
EMP1293,34,6,5,Male,Bachelor Degree,In Relationship,No,Urban,Engineering,Mid-Level,Medium (201-1000),Finance,Excellent,Very Fast (100+ Mbps),44,High,Monthly,98.0,83.8,90.5,81.1,95.0,10,0,100.0,4,8,2024-04-02,Medium
EMP1294,42,1,2,Female,Master Degree,Married,Yes,Urban,Customer Success,Mid-Level,Medium (201-1000),Finance,Poor,Fast (50-100 Mbps),39,Very High,Daily,63.0,62.2,69.4,50.0,78.3,9,26,100.0,4,8,2024-04-18,High
EMP1295,35,5,3,Female,Bachelor Degree,In Relationship,Yes,Rural,Customer Success,Mid-Level,Medium (201-1000),Technology,Average,Very Fast (100+ Mbps),50,High,Few times per week,91.1,100.0,91.6,71.3,95.0,11,14,100.0,6,5,2024-01-27,Medium
EMP1296,34,7,3,Male,Associate Degree,Single,Yes,Suburban,Engineering,Senior,Medium (201-1000),Technology,Excellent,Fast (50-100 Mbps),42,High,Few times per week,98.0,100.0,100.0,65.0,95.0,13,26,100.0,5,6,2024-05-15,High
EMP1297,43,7,5,Female,High School,Single,No,Urban,Finance,Senior,Medium (201-1000),Finance,Good,Very Fast (100+ Mbps),44,High,Daily,98.0,80.8,100.0,79.6,95.0,7,0,100.0,6,6,2024-04-21,High
EMP1298,32,5,3,Male,Associate Degree,Single,No,Urban,HR,Senior,Medium (201-1000),Manufacturing,Good,Fast (50-100 Mbps),37,High,Few times per week,87.0,98.0,95.6,83.1,95.0,6,22,100.0,2,4,2024-02-10,High
EMP1299,37,4,4,Male,PhD,Married,Yes,Suburban,Engineering,Senior,Medium (201-1000),Finance,Average,Fast (50-100 Mbps),32,Moderate,Weekly,96.6,94.7,83.5,85.5,95.0,11,38,100.0,4,8,2024-04-04,Low
EMP1300,37,10,5,Female,Master Degree,Married,Yes,Urban,Marketing,Mid-Level,Large (1001-5000),Finance,Excellent,Very Fast (100+ Mbps),33,High,Daily,98.0,91.6,100.0,95.0,95.0,11,0,100.0,7,4,2024-02-11,High
EMP1301,28,1,2,Male,Master Degree,Divorced,Yes,Urban,Operations,Mid-Level,Large (1001-5000),Government,Average,Fast (50-100 Mbps),45,Low,Weekly,65.1,69.0,74.8,61.2,78.4,8,36,100.0,7,5,2024-02-17,Low
EMP1302,43,13,5,Female,PhD,Divorced,No,Urban,Engineering,Lead,Small (51-200),Technology,Good,Moderate (25-50 Mbps),37,Moderate,Weekly,88.9,87.9,96.7,95.0,95.0,4,0,100.0,5,2,2024-04-08,Medium
EMP1303,33,5,5,Male,Bachelor Degree,Married,No,Suburban,Sales,Mid-Level,Small (51-200),Manufacturing,Average,Fast (50-100 Mbps),46,Very High,Daily,98.0,100.0,100.0,95.0,95.0,10,0,100.0,5,7,2024-01-25,Medium
EMP1304,28,3,5,Female,Bachelor Degree,Married,Yes,Urban,Engineering,Senior,Large (1001-5000),Healthcare,Average,Very Fast (100+ Mbps),51,High,Few times per week,98.0,92.7,88.7,87.8,95.0,11,0,100.0,8,9,2024-02-04,High
EMP1305,39,0,2,Male,Bachelor Degree,Married,No,Urban,Marketing,Mid-Level,Startup (1-50),Government,Good,Moderate (25-50 Mbps),46,Moderate,Few times per week,46.8,61.6,51.2,62.0,70.4,8,41,81.8,4,6,2024-02-14,High
EMP1306,26,0,3,Female,Master Degree,Married,Yes,Suburban,Customer Success,Mid-Level,Large (1001-5000),Finance,Good,Very Fast (100+ Mbps),44,Very High,Weekly,58.7,61.4,63.4,56.2,85.9,5,23,100.0,5,9,2024-02-06,Medium
EMP1307,35,4,5,Female,Master Degree,Married,No,Urban,Marketing,Mid-Level,Small (51-200),Retail,Average,Very Fast (100+ Mbps),45,Low,Few times per week,72.0,72.4,66.6,76.1,84.8,1,0,100.0,7,8,2024-03-25,High
EMP1308,34,1,2,Male,Bachelor Degree,Married,No,Rural,Engineering,Junior,Medium (201-1000),Technology,Good,Very Fast (100+ Mbps),48,High,Daily,86.4,89.1,84.7,72.5,95.0,9,3,100.0,6,8,2024-01-24,High
EMP1309,44,11,4,Female,Bachelor Degree,Divorced,Yes,Suburban,Engineering,Lead,Small (51-200),Media,Average,Moderate (25-50 Mbps),43,Moderate,Weekly,98.0,100.0,94.2,78.2,95.0,8,23,100.0,2,4,2024-02-04,Low
EMP1310,39,9,1,Male,PhD,Married,No,Urban,Operations,Senior,Enterprise (5000+),Finance,Excellent,Very Fast (100+ Mbps),45,Very Low,Few times per week,81.2,82.6,91.1,74.5,91.6,9,0,85.9,1,6,2024-01-15,Medium
EMP1311,34,4,0,Female,Associate Degree,In Relationship,No,Urban,Sales,Mid-Level,Enterprise (5000+),Healthcare,Average,Very Fast (100+ Mbps),38,Moderate,Weekly,98.0,100.0,96.7,71.2,95.0,7,25,100.0,1,7,2024-03-07,High
EMP1312,42,5,3,Male,Master Degree,Single,Yes,Suburban,Operations,Mid-Level,Enterprise (5000+),Technology,Average,Moderate (25-50 Mbps),36,Low,Daily,75.6,76.2,84.0,49.5,95.0,8,33,100.0,7,6,2024-03-12,High
EMP1313,47,3,3,Male,Bachelor Degree,Married,No,Urban,Engineering,Mid-Level,Small (51-200),Government,Good,Fast (50-100 Mbps),38,Low,Weekly,64.0,75.8,62.0,53.0,88.5,2,7,98.3,6,7,2024-04-12,Medium
EMP1314,40,4,3,Female,Bachelor Degree,Single,No,Suburban,HR,Mid-Level,Large (1001-5000),Retail,Average,Fast (50-100 Mbps),40,Low,Few times per week,98.0,91.7,97.7,75.9,95.0,10,0,100.0,2,5,2024-03-31,High
EMP1315,35,0,3,Male,Bachelor Degree,Single,No,Suburban,Product,Junior,Medium (201-1000),Technology,Good,Very Fast (100+ Mbps),39,Moderate,Weekly,74.3,66.1,58.6,57.8,91.1,8,13,100.0,3,6,2024-03-15,Low
EMP1316,23,0,3,Female,Master Degree,Divorced,Yes,Suburban,Product,Junior,Large (1001-5000),Technology,Poor,Very Fast (100+ Mbps),48,High,Few times per week,98.0,93.1,94.1,75.8,95.0,2,27,100.0,7,8,2024-02-21,High
EMP1317,25,0,4,Male,Bachelor Degree,Divorced,Yes,Rural,Sales,Junior,Small (51-200),Finance,Excellent,Slow (<25 Mbps),25,High,Few times per week,71.9,74.4,76.9,68.2,95.0,8,18,100.0,5,4,2024-01-19,Medium
EMP1318,32,2,4,Male,Bachelor Degree,Married,No,Urban,Finance,Mid-Level,Large (1001-5000),Technology,Excellent,Fast (50-100 Mbps),40,High,Daily,74.6,76.8,83.8,74.6,95.0,11,5,100.0,10,8,2024-02-13,Medium
EMP1319,29,0,3,Female,Master Degree,In Relationship,No,Urban,Engineering,Junior,Enterprise (5000+),Finance,Average,Moderate (25-50 Mbps),46,Very Low,Weekly,75.7,71.2,80.8,78.1,86.9,8,17,92.8,5,7,2024-02-20,High
EMP1320,33,2,3,Female,Master Degree,Single,Yes,Suburban,HR,Junior,Small (51-200),Non-profit,Average,Slow (<25 Mbps),46,High,Few times per week,84.4,80.3,83.5,73.3,95.0,7,32,100.0,5,6,2024-04-14,High
EMP1321,35,9,1,Male,Master Degree,Single,No,Suburban,Engineering,Senior,Small (51-200),Education,Good,Fast (50-100 Mbps),37,Very High,Monthly,98.0,100.0,98.6,89.9,95.0,8,28,100.0,5,6,2024-02-20,High
